 5007	2019-03-28 19:02:56	1	0	0	0
 5007	2019-03-28 19:03:04	1	0	0	0
 5068	2019-03-28 19:03:08	1	0	0	0
 5083	2019-03-28 19:03:16	1	0	0	0
 6015	2019-03-28 19:04:32	1	0	0	0
 6018	2019-03-28 19:04:39	1	0	0	0
 6010	2019-03-28 19:04:59	1	0	0	0
 5046	2019-03-28 19:05:20	1	0	0	0
 5048	2019-03-28 19:06:17	1	0	0	0
 6016	2019-03-28 19:06:51	1	0	0	0
 5061	2019-03-28 19:07:16	1	0	0	0
 5092	2019-03-28 19:07:59	1	0	0	0
 5038	2019-03-28 19:08:05	1	0	0	0
 5003	2019-03-28 19:08:13	1	0	0	0
 5092	2019-03-28 19:08:27	1	0	0	0
 5077	2019-03-28 19:08:55	1	0	0	0
 5050	2019-03-28 19:09:21	1	0	0	0
 5027	2019-03-28 19:09:59	1	0	0	0
 5065	2019-03-28 19:10:41	1	0	0	0
 5096	2019-03-28 19:11:28	1	0	0	0
 5005	2019-03-28 19:12:38	1	0	0	0
 5043	2019-03-28 19:16:04	1	0	0	0
 5093	2019-03-28 19:16:12	1	0	0	0
 5093	2019-03-28 19:16:14	1	0	0	0
 5090	2019-03-28 19:16:38	1	0	0	0
 6004	2019-03-28 19:18:31	1	0	0	0
 6004	2019-03-28 19:18:33	1	0	0	0
 5025	2019-03-28 19:21:26	1	0	0	0
 5018	2019-03-28 19:27:29	1	0	0	0
 5055	2019-03-28 19:40:40	1	0	0	0
 5014	2019-03-28 19:41:01	1	0	0	0
 5013	2019-03-28 19:47:06	1	0	0	0
 5089	2019-03-28 20:04:21	1	0	0	0
 5031	2019-03-28 20:06:45	1	0	0	0
 5006	2019-03-28 20:07:15	1	0	0	0
 5010	2019-03-28 20:09:46	1	0	0	0
 6005	2019-03-28 20:15:52	1	0	0	0
 5087	2019-03-28 20:25:25	1	0	0	0
 6011	2019-03-28 20:26:06	1	0	0	0
 5012	2019-03-29 09:04:22	1	0	0	0
 5090	2019-03-29 09:13:05	1	0	0	0
 5090	2019-03-29 09:13:08	1	0	0	0
 6011	2019-03-29 09:13:14	1	0	0	0
 5020	2019-03-29 09:14:28	1	0	0	0
 5009	2019-03-29 09:14:32	1	0	0	0
 5010	2019-03-29 09:28:05	1	0	0	0
 5003	2019-03-29 09:32:49	1	0	0	0
 5017	2019-03-29 09:42:06	1	0	0	0
 5039	2019-03-29 09:42:10	1	0	0	0
 5092	2019-03-29 09:42:21	1	0	0	0
 5077	2019-03-29 09:47:35	1	0	0	0
 5034	2019-03-29 09:52:37	1	0	0	0
 5089	2019-03-29 09:52:41	1	0	0	0
 5083	2019-03-29 09:53:29	1	0	0	0
 5089	2019-03-29 09:53:42	1	0	0	0
 5061	2019-03-29 09:53:48	1	0	0	0
 5070	2019-03-29 09:54:46	1	0	0	0
 5014	2019-03-29 09:57:29	1	0	0	0
 5096	2019-03-29 10:00:33	1	0	0	0
 5057	2019-03-29 10:00:37	1	0	0	0
 5043	2019-03-29 10:00:40	1	0	0	0
 5074	2019-03-29 10:00:44	1	0	0	0
 5025	2019-03-29 10:00:50	1	0	0	0
 5033	2019-03-29 10:02:26	1	0	0	0
 5048	2019-03-29 10:02:30	1	0	0	0
 5063	2019-03-29 10:02:37	1	0	0	0
 5024	2019-03-29 10:05:51	1	0	0	0
 5029	2019-03-29 10:06:11	1	0	0	0
 6000	2019-03-29 10:06:15	1	0	0	0
 5036	2019-03-29 10:08:35	1	0	0	0
 5084	2019-03-29 10:08:41	1	0	0	0
 5091	2019-03-29 10:08:47	1	0	0	0
 5046	2019-03-29 10:08:52	1	0	0	0
 5072	2019-03-29 10:09:35	1	0	0	0
 5016	2019-03-29 10:10:10	1	0	0	0
 5050	2019-03-29 10:11:34	1	0	0	0
 5067	2019-03-29 10:11:46	1	0	0	0
 6002	2019-03-29 10:12:34	1	0	0	0
 5037	2019-03-29 10:12:40	1	0	0	0
 6019	2019-03-29 10:12:59	1	0	0	0
 5007	2019-03-29 10:13:03	1	0	0	0
 6001	2019-03-29 10:15:45	1	0	0	0
 6001	2019-03-29 10:15:47	1	0	0	0
 5094	2019-03-29 10:16:48	1	0	0	0
 6015	2019-03-29 10:16:54	1	0	0	0
 6010	2019-03-29 10:16:57	1	0	0	0
 6005	2019-03-29 10:17:32	1	0	0	0
 5018	2019-03-29 10:23:56	1	0	0	0
 5005	2019-03-29 10:27:15	1	0	0	0
 5031	2019-03-29 10:27:20	1	0	0	0
 5087	2019-03-29 10:27:25	1	0	0	0
 5013	2019-03-29 10:37:53	1	0	0	0
 5027	2019-03-29 10:40:53	1	0	0	0
 6016	2019-03-29 10:42:12	1	0	0	0
 5047	2019-03-29 10:43:36	1	0	0	0
 5080	2019-03-29 10:49:01	1	0	0	0
 5093	2019-03-29 10:50:54	1	0	0	0
 5068	2019-03-29 11:10:51	1	0	0	0
 5065	2019-03-29 11:37:28	1	0	0	0
 5066	2019-03-29 11:39:59	1	0	0	0
 5038	2019-03-29 11:53:21	1	0	0	0
 5032	2019-03-29 12:02:01	1	0	0	0
 5022	2019-03-29 12:06:10	1	0	0	0
 5049	2019-03-29 12:15:50	1	0	0	0
 5051	2019-03-29 13:20:03	1	0	0	0
 5099	2019-03-29 13:26:49	1	0	0	0
 5028	2019-03-29 14:15:21	1	0	0	0
 5095	2019-03-29 14:37:03	1	0	0	0
 5064	2019-03-29 14:48:28	1	0	0	0
 5092	2019-03-29 15:37:24	1	0	0	0
 5092	2019-03-29 15:37:30	1	0	0	0
 9999	2019-03-29 16:26:41	1	0	0	0
 5067	2019-03-29 16:28:08	1	0	0	0
 5028	2019-03-29 16:43:18	1	0	0	0
 5009	2019-03-29 17:25:09	1	0	0	0
 5020	2019-03-29 17:25:17	1	0	0	0
 5012	2019-03-29 17:31:31	1	0	0	0
 5024	2019-03-29 18:26:19	1	0	0	0
 5036	2019-03-29 18:26:24	1	0	0	0
 5057	2019-03-29 18:28:15	1	0	0	0
 5074	2019-03-29 18:28:36	1	0	0	0
 5063	2019-03-29 18:29:25	1	0	0	0
 5084	2019-03-29 18:31:27	1	0	0	0
 5066	2019-03-29 18:41:29	1	0	0	0
 5016	2019-03-29 18:43:00	1	0	0	0
 5034	2019-03-29 18:44:38	1	0	0	0
 6019	2019-03-29 18:45:18	1	0	0	0
 5049	2019-03-29 18:49:08	1	0	0	0
 5047	2019-03-29 18:57:24	1	0	0	0
 5017	2019-03-29 18:57:41	1	0	0	0
 5033	2019-03-29 19:00:04	1	0	0	0
 5070	2019-03-29 19:00:14	1	0	0	0
 5094	2019-03-29 19:00:35	1	0	0	0
 5065	2019-03-29 19:00:45	1	0	0	0
 5029	2019-03-29 19:01:37	1	0	0	0
 5007	2019-03-29 19:02:08	1	0	0	0
 5038	2019-03-29 19:02:13	1	0	0	0
 5039	2019-03-29 19:03:09	1	0	0	0
 5005	2019-03-29 19:03:50	1	0	0	0
 5092	2019-03-29 19:03:59	1	0	0	0
 5003	2019-03-29 19:04:05	1	0	0	0
 5099	2019-03-29 19:04:12	1	0	0	0
 5046	2019-03-29 19:04:35	1	0	0	0
 5032	2019-03-29 19:06:22	1	0	0	0
 5004	2019-03-29 19:06:26	1	0	0	0
 5077	2019-03-29 19:06:37	1	0	0	0
 5096	2019-03-29 19:07:35	1	0	0	0
 5027	2019-03-29 19:07:43	1	0	0	0
 5089	2019-03-29 19:08:00	1	0	0	0
 5089	2019-03-29 19:10:37	1	0	0	0
 6010	2019-03-29 19:12:09	1	0	0	0
 6015	2019-03-29 19:12:12	1	0	0	0
 5061	2019-03-29 19:15:11	1	0	0	0
 5068	2019-03-29 19:20:27	1	0	0	0
 5068	2019-03-29 19:20:33	1	0	0	0
 5083	2019-03-29 19:20:58	1	0	0	0
 5083	2019-03-29 19:21:30	1	0	0	0
 5048	2019-03-29 19:26:34	1	0	0	0
 5018	2019-03-29 19:27:09	1	0	0	0
 5090	2019-03-29 19:27:12	1	0	0	0
 5018	2019-03-29 19:27:44	1	0	0	0
 5018	2019-03-29 19:27:47	1	0	0	0
 5050	2019-03-29 19:29:49	1	0	0	0
 5076	2019-03-29 19:30:40	1	0	0	0
 5010	2019-03-29 19:33:17	1	0	0	0
 5010	2019-03-29 19:33:52	1	0	0	0
 5087	2019-03-29 19:33:57	1	0	0	0
 5051	2019-03-29 19:37:21	1	0	0	0
 5013	2019-03-29 19:54:56	1	0	0	0
 5043	2019-03-29 19:56:30	1	0	0	0
 5025	2019-03-29 19:57:14	1	0	0	0
 5043	2019-03-29 19:57:30	1	0	0	0
 6008	2019-03-29 20:04:04	1	0	0	0
 5093	2019-03-29 20:13:41	1	0	0	0
 5093	2019-03-29 20:13:43	1	0	0	0
 5014	2019-03-29 20:24:41	1	0	0	0
 5064	2019-03-29 20:26:42	1	0	0	0
 5095	2019-03-29 20:37:25	1	0	0	0
 5006	2019-03-29 20:37:49	1	0	0	0
 5031	2019-03-29 20:38:25	1	0	0	0
 5022	2019-03-29 20:38:53	1	0	0	0
 6011	2019-03-29 20:44:20	1	0	0	0
 5012	2019-03-30 09:00:58	1	0	0	0
 5090	2019-03-30 09:03:49	1	0	0	0
 6011	2019-03-30 09:03:55	1	0	0	0
 6011	2019-03-30 09:03:56	1	0	0	0
 5009	2019-03-30 09:13:36	1	0	0	0
 5020	2019-03-30 09:14:56	1	0	0	0
 5010	2019-03-30 09:24:18	1	0	0	0
 5006	2019-03-30 09:26:54	1	0	0	0
 5003	2019-03-30 09:32:57	1	0	0	0
 5017	2019-03-30 09:34:46	1	0	0	0
 5077	2019-03-30 09:36:21	1	0	0	0
 5096	2019-03-30 09:41:28	1	0	0	0
 5033	2019-03-30 09:45:36	1	0	0	0
 5092	2019-03-30 09:46:43	1	0	0	0
 5070	2019-03-30 09:51:32	1	0	0	0
 5083	2019-03-30 09:54:25	1	0	0	0
 5089	2019-03-30 09:54:56	1	0	0	0
 5061	2019-03-30 09:56:04	1	0	0	0
 5034	2019-03-30 09:56:39	1	0	0	0
 5084	2019-03-30 10:00:11	1	0	0	0
 5039	2019-03-30 10:00:25	1	0	0	0
 5043	2019-03-30 10:00:33	1	0	0	0
 5063	2019-03-30 10:00:40	1	0	0	0
 5025	2019-03-30 10:00:45	1	0	0	0
 5074	2019-03-30 10:03:00	1	0	0	0
 5050	2019-03-30 10:03:03	1	0	0	0
 5024	2019-03-30 10:04:35	1	0	0	0
 5007	2019-03-30 10:04:40	1	0	0	0
 5029	2019-03-30 10:05:26	1	0	0	0
 6006	2019-03-30 10:05:32	1	0	0	0
 5056	2019-03-30 10:05:39	1	0	0	0
 6000	2019-03-30 10:05:44	1	0	0	0
 6015	2019-03-30 10:07:56	1	0	0	0
 5046	2019-03-30 10:08:37	1	0	0	0
 5031	2019-03-30 10:09:54	1	0	0	0
 5014	2019-03-30 10:10:04	1	0	0	0
 5036	2019-03-30 10:12:27	1	0	0	0
 5094	2019-03-30 10:12:32	1	0	0	0
 5038	2019-03-30 10:13:42	1	0	0	0
 5018	2019-03-30 10:13:47	1	0	0	0
 6001	2019-03-30 10:15:00	1	0	0	0
 6001	2019-03-30 10:15:03	1	0	0	0
 6019	2019-03-30 10:15:37	1	0	0	0
 5049	2019-03-30 10:15:41	1	0	0	0
 6018	2019-03-30 10:19:13	1	0	0	0
 5014	2019-03-30 10:23:07	1	0	0	0
 5091	2019-03-30 10:24:19	1	0	0	0
 5087	2019-03-30 10:27:03	1	0	0	0
 5016	2019-03-30 10:28:29	1	0	0	0
 5095	2019-03-30 10:28:35	1	0	0	0
 5065	2019-03-30 10:29:37	1	0	0	0
 5076	2019-03-30 10:29:44	1	0	0	0
 5005	2019-03-30 10:33:41	1	0	0	0
 5048	2019-03-30 10:35:02	1	0	0	0
 5044	2019-03-30 10:36:57	1	0	0	0
 5013	2019-03-30 10:41:26	1	0	0	0
 5047	2019-03-30 10:43:30	1	0	0	0
 5093	2019-03-30 10:48:34	1	0	0	0
 5022	2019-03-30 10:55:04	1	0	0	0
 5068	2019-03-30 10:59:52	1	0	0	0
 5023	2019-03-30 11:08:42	1	0	0	0
 5027	2019-03-30 11:14:48	1	0	0	0
 5064	2019-03-30 11:24:22	1	0	0	0
 5085	2019-03-30 11:26:26	1	0	0	0
 5066	2019-03-30 11:59:17	1	0	0	0
 6005	2019-03-30 12:41:38	1	0	0	0
 5075	2019-03-30 13:03:23	1	0	0	0
 5028	2019-03-30 13:40:52	1	0	0	0
 5065	2019-03-30 14:32:17	1	0	0	0
 5076	2019-03-30 16:00:40	1	0	0	0
 5084	2019-03-30 16:07:43	1	0	0	0
 5089	2019-03-30 16:08:57	1	0	0	0
 5020	2019-03-30 17:25:07	1	0	0	0
 5009	2019-03-30 17:25:12	1	0	0	0
 5012	2019-03-30 17:27:25	1	0	0	0
 5036	2019-03-30 18:25:43	1	0	0	0
 5024	2019-03-30 18:25:48	1	0	0	0
 5034	2019-03-30 18:27:19	1	0	0	0
 5063	2019-03-30 18:27:24	1	0	0	0
 5074	2019-03-30 18:27:40	1	0	0	0
 5013	2019-03-30 18:33:58	1	0	0	0
 6019	2019-03-30 18:34:07	1	0	0	0
 5049	2019-03-30 18:34:15	1	0	0	0
 5066	2019-03-30 18:42:04	1	0	0	0
 5016	2019-03-30 18:43:14	1	0	0	0
 5017	2019-03-30 18:46:37	1	0	0	0
 5047	2019-03-30 18:57:37	1	0	0	0
 5033	2019-03-30 19:00:03	1	0	0	0
 5070	2019-03-30 19:00:09	1	0	0	0
 5094	2019-03-30 19:00:12	1	0	0	0
 5029	2019-03-30 19:00:27	1	0	0	0
 6001	2019-03-30 19:00:33	1	0	0	0
 6001	2019-03-30 19:00:35	1	0	0	0
 5044	2019-03-30 19:01:09	1	0	0	0
 5039	2019-03-30 19:01:25	1	0	0	0
 5007	2019-03-30 19:02:45	1	0	0	0
 5046	2019-03-30 19:02:47	1	0	0	0
 5038	2019-03-30 19:02:58	1	0	0	0
 5077	2019-03-30 19:03:29	1	0	0	0
 5077	2019-03-30 19:03:33	1	0	0	0
 6018	2019-03-30 19:03:39	1	0	0	0
 5028	2019-03-30 19:04:12	1	0	0	0
 5090	2019-03-30 19:04:38	1	0	0	0
 5061	2019-03-30 19:05:10	1	0	0	0
 5083	2019-03-30 19:06:09	1	0	0	0
 5092	2019-03-30 19:06:33	1	0	0	0
 5003	2019-03-30 19:07:22	1	0	0	0
 5003	2019-03-30 19:07:24	1	0	0	0
 5005	2019-03-30 19:07:49	1	0	0	0
 5050	2019-03-30 19:08:01	1	0	0	0
 5010	2019-03-30 19:10:04	1	0	0	0
 5068	2019-03-30 19:15:22	1	0	0	0
 5027	2019-03-30 19:16:40	1	0	0	0
 5064	2019-03-30 19:16:44	1	0	0	0
 5096	2019-03-30 19:16:48	1	0	0	0
 5085	2019-03-30 19:16:56	1	0	0	0
 5018	2019-03-30 19:17:00	1	0	0	0
 5018	2019-03-30 19:17:18	1	0	0	0
 5093	2019-03-30 19:19:14	1	0	0	0
 5093	2019-03-30 19:19:18	1	0	0	0
 5043	2019-03-30 19:21:22	1	0	0	0
 6005	2019-03-30 19:54:00	1	0	0	0
 5075	2019-03-30 20:18:50	1	0	0	0
 5095	2019-03-30 20:21:06	1	0	0	0
 5022	2019-03-30 20:29:18	1	0	0	0
 5095	2019-03-30 20:29:28	1	0	0	0
 5025	2019-03-30 20:34:46	1	0	0	0
 6015	2019-03-30 20:34:56	1	0	0	0
 5031	2019-03-30 20:35:55	1	0	0	0
 6011	2019-03-30 22:00:39	1	0	0	0
 5014	2019-03-30 22:01:57	1	0	0	0
 5012	2019-04-01 09:03:19	1	0	0	0
 5090	2019-04-01 09:05:19	1	0	0	0
 6011	2019-04-01 09:05:28	1	0	0	0
 5020	2019-04-01 09:12:18	1	0	0	0
 5007	2019-04-01 09:12:24	1	0	0	0
 5010	2019-04-01 09:27:35	1	0	0	0
 5006	2019-04-01 09:27:44	1	0	0	0
 5096	2019-04-01 09:37:47	1	0	0	0
 5055	2019-04-01 09:37:55	1	0	0	0
 5092	2019-04-01 09:38:01	1	0	0	0
 5017	2019-04-01 09:39:21	1	0	0	0
 5034	2019-04-01 09:43:38	1	0	0	0
 5084	2019-04-01 09:45:21	1	0	0	0
 6004	2019-04-01 09:49:29	1	0	0	0
 6004	2019-04-01 09:49:31	1	0	0	0
 5061	2019-04-01 09:55:05	1	0	0	0
 5063	2019-04-01 09:56:21	1	0	0	0
 5083	2019-04-01 09:57:42	1	0	0	0
 5089	2019-04-01 09:58:37	1	0	0	0
 5070	2019-04-01 09:58:41	1	0	0	0
 5048	2019-04-01 09:58:44	1	0	0	0
 5033	2019-04-01 10:01:36	1	0	0	0
 5073	2019-04-01 10:01:50	1	0	0	0
 5074	2019-04-01 10:04:01	1	0	0	0
 5057	2019-04-01 10:04:04	1	0	0	0
 5038	2019-04-01 10:04:17	1	0	0	0
 5043	2019-04-01 10:04:21	1	0	0	0
 5044	2019-04-01 10:06:11	1	0	0	0
 5067	2019-04-01 10:06:25	1	0	0	0
 5067	2019-04-01 10:07:09	1	0	0	0
 6018	2019-04-01 10:07:15	1	0	0	0
 6018	2019-04-01 10:07:24	1	0	0	0
 5014	2019-04-01 10:07:42	1	0	0	0
 5046	2019-04-01 10:09:23	1	0	0	0
 6019	2019-04-01 10:09:26	1	0	0	0
 6000	2019-04-01 10:09:30	1	0	0	0
 5056	2019-04-01 10:09:36	1	0	0	0
 5025	2019-04-01 10:09:41	1	0	0	0
 6002	2019-04-01 10:12:03	1	0	0	0
 5036	2019-04-01 10:12:34	1	0	0	0
 5095	2019-04-01 10:12:41	1	0	0	0
 5087	2019-04-01 10:12:44	1	0	0	0
 5087	2019-04-01 10:12:45	1	0	0	0
 5024	2019-04-01 10:12:49	1	0	0	0
 5003	2019-04-01 10:12:55	1	0	0	0
 5039	2019-04-01 10:12:58	1	0	0	0
 5029	2019-04-01 10:14:35	1	0	0	0
 5072	2019-04-01 10:14:39	1	0	0	0
 6001	2019-04-01 10:14:45	1	0	0	0
 6001	2019-04-01 10:14:47	1	0	0	0
 5064	2019-04-01 10:15:08	1	0	0	0
 5050	2019-04-01 10:15:12	1	0	0	0
 5031	2019-04-01 10:18:21	1	0	0	0
 5049	2019-04-01 10:18:23	1	0	0	0
 5037	2019-04-01 10:18:40	1	0	0	0
 5018	2019-04-01 10:20:02	1	0	0	0
 5016	2019-04-01 10:23:14	1	0	0	0
 5005	2019-04-01 10:44:21	1	0	0	0
 6016	2019-04-01 10:45:27	1	0	0	0
 5013	2019-04-01 10:47:13	1	0	0	0
 5027	2019-04-01 10:49:41	1	0	0	0
 5059	2019-04-01 10:51:28	1	0	0	0
 5093	2019-04-01 10:52:35	1	0	0	0
 5093	2019-04-01 10:52:37	1	0	0	0
 5076	2019-04-01 11:05:30	1	0	0	0
 6005	2019-04-01 11:06:33	1	0	0	0
 5099	2019-04-01 11:06:59	1	0	0	0
 5085	2019-04-01 11:16:59	1	0	0	0
 5022	2019-04-01 11:30:17	1	0	0	0
 5067	2019-04-01 11:31:03	1	0	0	0
 5004	2019-04-01 11:32:54	1	0	0	0
 5032	2019-04-01 11:32:55	1	0	0	0
 5065	2019-04-01 11:38:08	1	0	0	0
 5068	2019-04-01 11:40:25	1	0	0	0
 5066	2019-04-01 12:00:33	1	0	0	0
 5094	2019-04-01 12:16:08	1	0	0	0
 6015	2019-04-01 12:52:14	1	0	0	0
 5028	2019-04-01 13:31:13	1	0	0	0
 5007	2019-04-01 16:16:06	1	0	0	0
 5020	2019-04-01 17:25:37	1	0	0	0
 5012	2019-04-01 17:32:36	1	0	0	0
 5073	2019-04-01 18:00:47	1	0	0	0
 5059	2019-04-01 18:01:02	1	0	0	0
 5040	2019-04-01 18:24:45	1	0	0	0
 5024	2019-04-01 18:26:46	1	0	0	0
 5036	2019-04-01 18:26:52	1	0	0	0
 5034	2019-04-01 18:27:38	1	0	0	0
 5074	2019-04-01 18:28:01	1	0	0	0
